release_date,genres,id
2017,"['Action', 'RPG', 'Adventure', 'Indie', 'Cute', 'Hack and Slash', 'Open World', 'Singleplayer', 'Action RPG']",593280
2017,"['Indie', 'Action', 'Arcade', 'Colorful', ""Shoot 'Em Up""]",575450
2017,"['Indie', 'Casual']",671460
2017,"['Action', 'Indie']",686670
2017,"['Casual', 'Adventure', 'Indie', 'Puzzle']",573080
2017,"['Action', 'Adventure', 'Indie', 'Casual', 'Visual Novel', 'Female Protagonist', 'Martial Arts', 'Great Soundtrack', 'Story Rich', 'Fantasy', 'Comic Book', 'Fighting']",594680
2017,"['Action', 'Platformer', 'Retro', 'Classic', 'Great Soundtrack', 'Singleplayer', '2D', 'Pixel Graphics', 'Anime', 'Difficult', 'Side Scroller']",495050
2017,"['Casual', 'Simulation']",637711
2017,"['Action', 'Adventure', 'Casual', 'Music']",678080
2017,"['Casual', 'Simulation']",637712
2017,"['Casual', 'Simulation']",637714
2017,"['Casual', 'Simulation']",637713
2017,"['Action', ""Shoot 'Em Up"", 'Bullet Hell', 'Side Scroller']",606730
2017,"['Adventure', 'Indie', 'Casual', 'Action']",675530
2017,"['Action', 'Adventure', 'Indie', 'Casual']",677360
2017,"['Design & Illustration', 'Animation & Modeling']",671070
2017,"['Indie', 'Sports', 'Puzzle']",665230
2017,"['RPG', 'Action', 'Indie', 'Naval', 'Pirates', 'Adventure']",651020
2017,['Movie'],679840
1986,"['RPG', 'Casual', 'Indie', 'Adventure', 'Simulation', 'Text-Based']",664780
2017,"['Strategy', 'Simulation', 'Sports', 'Casual', 'Management']",658400
2017,"['Action', 'Casual', 'Indie', 'Massively Multiplayer', 'War', 'Action RPG', 'Action-Adventure', 'FPS']",684720
2017,"['Action', 'Adventure', 'RPG', 'Massively Multiplayer', 'Indie']",692120
2017,"['Simulation', 'Anime', 'Indie', 'Strategy', 'Wargame', 'Tactical', 'RTS', 'Singleplayer', 'Fantasy', 'Real-Time with Pause', 'Real Time Tactics', 'Grand Strategy', 'Magic', 'Adventure', 'War', 'Great Soundtrack']",420520
2017,"['Action', 'Indie']",692140
2017,"['Indie', 'Casual', 'Puzzle', 'First-Person', 'Relaxing', 'Controller', 'Singleplayer', 'Sci-fi', 'Puzzle-Platformer', 'Minimalist', 'Abstract', 'Futuristic', 'Adventure', 'Mystery', 'Atmospheric', 'Fantasy', 'Stylized', '3D Platformer']",681520
2017,"['Indie', 'Casual', 'Action', 'Adventure', 'Simulation']",625940
2017,"['Early Access', 'Indie', 'Adventure', 'Action', 'RPG']",680500
2017,"['Casual', 'Indie', 'Puzzle', 'Arcade']",684870
2017,"['Adventure', 'Indie']",682920
2017,"['Action', 'Indie', 'RPG', 'Magic', 'Singleplayer']",503620
2017,"['Early Access', 'Strategy', 'Adventure', 'Massively Multiplayer', 'Indie', 'Casual']",684930
2017,"['Action', 'Adventure', 'Indie']",682760
2017,"['RPG', 'Adventure', 'Comedy', 'Western', 'Funny', 'Indie', 'Open World', 'Story Rich', 'Replay Value', 'Singleplayer', '2D', 'Memes', 'Turn-Based Combat', 'Great Soundtrack', 'Action', 'Character Customization']",597220
2017,"['Action', 'Indie']",653870
2017,"['Adventure', 'Action', 'Indie']",669340
2017,"['Sexual Content', 'Nudity', 'RPG', 'Indie']",666080
2017,"['Adventure', 'Casual', 'Hidden Object', 'Female Protagonist', 'Point & Click', 'Fantasy', 'Story Rich', 'Puzzle', 'Singleplayer', 'Indie', 'Great Soundtrack', 'Atmospheric', 'Mystery', 'Family Friendly', '2D', 'Horror']",657040
2017,"['Racing', 'Action', 'Multiplayer', 'Destruction', 'Arcade', 'Level Editor', 'Classic']",508980
2017,"['Adventure', 'RPG', 'Indie', 'Choose Your Own Adventure', 'Text-Based']",688000
2017,"['RPG', 'Adventure', 'Indie', 'Remake', 'Turn-Based', 'Fantasy']",288860
2017,"['Adventure', 'RPG', 'Indie']",654140
2017,"['Strategy', 'Action', 'RPG', 'Simulation', 'Space', 'Sandbox']",677900
2017,"['Early Access', 'Free to Play', 'Massively Multiplayer', 'Action', 'MMORPG', 'Indie', 'Loot', 'Twin Stick Shooter', 'Top-Down Shooter', 'Rogue-lite', 'Hack and Slash', 'Bullet Hell', 'RPG', 'Space', 'Online Co-Op', 'Sci-fi', ""Shoot 'Em Up"", 'Competitive', 'Great Soundtrack']",504300
2017,"['Indie', 'Massively Multiplayer', 'Action', 'Free to Play', 'RPG', 'Twin Stick Shooter', 'Bullet Hell', ""Shoot 'Em Up"", 'Great Soundtrack', 'MMORPG', 'Loot', 'Competitive', 'Sci-fi', 'Hack and Slash', 'Rogue-lite', 'Top-Down Shooter', 'Online Co-Op']",670960
2017,"['Strategy', 'RPG', 'Indie']",690450
2017,"['Indie', 'Action', 'Massively Multiplayer', 'Free to Play', 'RPG', 'Twin Stick Shooter', ""Shoot 'Em Up"", 'Great Soundtrack', 'Loot', 'MMORPG', 'Competitive', 'Sci-fi', 'Bullet Hell', 'Rogue-lite', 'Top-Down Shooter', 'Online Co-Op']",690730
2017,"['Action', 'Indie', 'RPG', 'Co-op', 'Dungeon Crawler', 'Nudity', 'Rogue-like']",397310
2017,['RPG'],675650
2017,"['Casual', 'Simulation', 'Strategy', 'Action', 'Indie', 'Relaxing', 'Puzzle', 'Story Rich', 'Family Friendly']",686550
2017,"['Adventure', 'Indie']",674780
2017,"['Strategy', 'World War II', 'RTS', 'War', 'Real-Time', 'Realistic', 'Historical', 'Tanks', 'Multiplayer']",373930
2017,"['Casual', 'Adventure', 'Indie', 'RPG']",681100
2017,"['Adventure', 'RPG', 'Indie', 'Casual']",691950
2017,"['Action', 'Indie', 'Platformer']",677980
2017,"['Casual', 'Action', 'Adventure', 'Indie', 'Nudity', 'Underwater']",601980
2017,"['Episodic', 'Fantasy', 'Sci-fi']",621630
2017,['Episodic'],666540
2017,"['Action', 'Casual']",681140
2017,"['Indie', 'Casual', 'Free to Play']",676380
2017,"['Indie', 'Strategy', 'Casual']",665060
2017,"['Indie', 'Casual']",672110
2017,"['Action', 'Adventure', 'Indie']",693510
2017,"['Action', 'Indie', 'Casual', 'Adventure', 'Sports', 'Music']",666250
2017,"['Indie', 'Action', 'Adventure', 'Pixel Graphics', 'Western', 'Female Protagonist', 'Great Soundtrack']",671700
2017,"['Free to Play', 'Strategy', 'Indie', 'Card Game', 'Level Editor']",676490
2017,['Movie'],691460
2017,"['Casual', 'Simulation', 'Indie']",491700
2017,"['Early Access', 'Action', 'Indie', 'Strategy']",668830
2017,"['Indie', 'Casual', 'Puzzle']",681910
2017,"['Free to Play', 'Visual Novel', 'Indie', 'Casual', 'Simulation', 'Anime']",603140
2017,"['Action', 'Indie']",685790
2017,"['Early Access', 'Adventure', 'RPG', 'Simulation', 'Indie', 'Casual', 'RPGMaker']",683160
2017,"['Action', 'Indie', 'Puzzle-Platformer']",685750
2017,"['Indie', 'Action', 'Adventure']",684820
2017,"['Action', 'Adventure', 'Indie', 'Strategy']",658710
2017,"['RPG', 'Strategy']",687500
2017,"['Action', 'Indie', 'Casual']",569130
2017,"['Strategy', 'Indie', 'Casual', 'Simulation']",687480
2017,"['Indie', 'Action', 'Multiplayer', '4 Player Local', 'Local Multiplayer', 'Competitive', 'Fighting', 'Fast-Paced']",564080
2017,['Strategy'],694300
2017,"['Casual', 'Indie', 'Puzzle', 'Isometric', '2D', 'Singleplayer']",664140
2017,"['RPG', 'Strategy', 'Adventure', 'Gore', 'Martial Arts']",650760
2017,"['Adventure', 'Strategy', 'Indie']",660900
2017,"['Adventure', 'Indie', 'Casual', 'Strategy']",683960
2017,"['Action', 'Adventure', 'Indie']",695530
2017,"['Violent', 'Free to Play', 'Gore', 'Action']",654173
2011,['Action'],690220
2017,"['Action', 'Indie', 'Casual', 'Puzzle', '2D', 'Physics', 'Family Friendly', 'Difficult', 'Singleplayer', 'Comedy']",690130
2017,"['Action', 'Indie', '2D', 'Platformer', 'Minimalist', 'Difficult']",681490
2017,"['Action', 'Indie', 'Casual']",672180
2017,"['Audio Production', 'Utilities', 'Video Production']",690770
2017,"['Survival', 'Multiplayer', 'Open World', 'Action', 'RPG', 'Sandbox', 'Crafting', 'Indie', 'Building', 'Shooter', 'Sci-fi', 'Singleplayer', 'Third Person', 'Online Co-Op', 'Co-op', 'Exploration', 'Space', 'Aliens', 'Futuristic', 'FPS']",441790
2017,"['Indie', 'Puzzle']",688180
2017,"['Action', 'Adventure', 'Indie', 'Platformer', 'Top-Down Shooter', 'Singleplayer', 'Sci-fi', 'Twin Stick Shooter', 'Shooter', '3D Platformer', 'Top-Down', 'Controller', 'Difficult']",494700
2017,['Indie'],688810
2017,"['Casual', 'Indie', 'Simulation', 'Clicker']",689750
2017,"['Strategy', 'Casual', 'Simulation', 'Turn-Based Tactics', 'Turn-Based Strategy', 'PvP', 'MOBA', 'Tactical', 'Board Game']",613670
2017,"['Strategy', 'Casual', 'Simulation']",675600
2017,"['Early Access', 'Racing', 'Simulation']",658490
2017,"['Strategy', 'Casual', 'Simulation']",650910
2017,"['Strategy', 'Casual', 'Simulation']",675420
2017,"['Strategy', 'Casual', 'Simulation']",650790
2017,"['Strategy', 'RPG']",687560
2017,"['Indie', 'Action', 'Adventure', ""Shoot 'Em Up""]",670060
2017,['Strategy'],363840
2017,"['Cyberpunk', 'Horror', 'Psychological Horror', 'Atmospheric', 'Adventure', 'Violent', 'Sci-fi', 'Gore', 'Walking Simulator', 'First-Person', 'Story Rich', 'Indie', 'Futuristic', 'Singleplayer', 'Dystopian', 'Dark', 'Detective', 'Stealth', 'Survival', 'Action']",514900
2017,['Movie'],680130
2017,"['Casual', 'Simulation']",637716
2017,"['Casual', 'Simulation']",637715
2017,"['Casual', 'Simulation']",637718
2017,"['Casual', 'Simulation']",637717
2017,"['Casual', 'Simulation']",637719
2017,"['Action', 'Indie', 'Casual', 'Local Multiplayer', 'Multiplayer', 'Fighting', 'Swordplay', 'Pixel Graphics', 'Funny', 'Gore', '2D', 'Comedy']",535520
2017,['Strategy'],433050
2017,"['Action', 'Indie', 'Casual']",683740
2017,"['Strategy', 'Indie', 'Casual']",655600
2017,"['Simulation', 'Indie', 'Casual', 'Memes', 'Singleplayer', 'Horror']",685950
2017,"['Action', 'Adventure', 'Indie']",694200
2017,"['Indie', 'Casual', 'Simulation', 'Strategy']",687490
2017,['Racing'],612340
2017,"['Comedy', 'Movie']",666450
2017,"['Indie', 'Racing', 'Action']",669350
2017,"['Early Access', 'Action', 'Indie', 'Adventure', 'Simulation']",675130
2017,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Utilities', 'Software', 'Sandbox']",696830
2017,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Online Co-Op', 'Party-Based RPG', 'Story Rich', 'Software', 'Utilities']",695080
2017,"['Adventure', 'Indie', 'Simulation', 'RPG', 'Walking Simulator']",584370
2017,['Indie'],696030
2017,"['Strategy', 'Indie']",687600
2017,"['Action', 'Violent']",668520
2017,"['Indie', 'Simulation']",677080
2017,"['Action', 'Indie', 'Puzzle-Platformer']",666810
2017,"['Early Access', 'Free to Play', 'Adventure', 'Violent', 'Indie', 'RPG']",676070
2017,"['Strategy', 'Indie', 'Tower Defense']",669390
2017,"['Casual', 'Strategy', 'Simulation', 'Sports', 'Indie', 'RPG', 'Management', 'Memes']",671170
2017,['Casual'],653760
2017,"['Strategy', 'Action', 'Indie', 'Free to Play']",561567
2017,"['Strategy', 'Indie', 'Action', 'Free to Play']",634012
2017,"['Early Access', 'Simulation', 'Management', 'Space', 'Strategy']",573490
2017,"['Action', 'Indie']",689350
2017,"['Early Access', 'Indie', 'Casual', 'Platformer', 'Minimalist', 'Puzzle', 'Robots', 'Strategy', '2D']",682820
2017,"['Sports', 'Simulation']",554750
2017,"['Free to Play', 'Clicker']",681500
2017,['Free to Play'],681510
2017,['Free to Play'],681511
2017,['Free to Play'],681512
2017,['Free to Play'],681515
2017,['Free to Play'],681513
2017,"['Indie', 'Casual', 'Action', 'Score Attack', 'Singleplayer']",675720
2017,"['Indie', 'Action', 'Difficult', 'Shooter', 'Top-Down', 'Top-Down Shooter', 'Female Protagonist', 'Singleplayer', 'Fantasy', 'Controller', 'Dark Fantasy', 'Dark']",683730
2017,"['Indie', 'Difficult', 'Memes']",688690
2017,"['Strategy', 'RPG', 'Indie', 'Free to Play']",641450
2017,"['Free to Play', 'Massively Multiplayer', 'RPG']",658510
2017,"['Action', 'Casual']",668460
2017,"['Early Access', 'Strategy', 'Indie', 'Simulation']",685910
2017,"['Indie', 'Casual', 'Adventure']",686690
2017,"['Indie', 'Puzzle', '2D']",681410
2017,"['RPG', 'Indie']",688380
2017,"['Adventure', 'Indie', 'Casual', 'Action']",688550
2017,['Video Production'],670460
2017,"['Action', 'Indie', 'Casual']",692040
2017,"['Strategy', 'Action', 'Indie', '2D', 'Tactical', 'Tower Defense', 'RTS']",671180
2017,"['Action', 'Casual', 'Sexual Content', 'Arcade', 'Cartoon', 'Funny', 'Fast-Paced', 'Singleplayer']",686510
2017,"['Utilities', 'Web Publishing', 'Robots', 'Software']",682130
2017,"['Strategy', 'Racing', 'Sports', 'Simulation']",639680
2017,"['Casual', 'Action', 'Adventure', 'Indie']",691660
2017,"['Indie', 'Action', 'RPG', 'Adventure', '2D']",688600
2017,"['Indie', 'Casual']",688580
2017,"['Utilities', 'Animation & Modeling', 'Design & Illustration', 'Video Production', 'Software Training', 'Web Publishing', 'Education', 'Game Development']",564681
2017,"['Action', 'Indie', 'Adventure', 'Horror']",682100
2017,"['Early Access', 'RPG', 'Massively Multiplayer', 'Indie', 'Strategy', 'Adventure', 'Casual', 'Great Soundtrack']",658420
2017,"['Adventure', 'Horror', 'Action', 'Indie', 'Survival Horror', 'First-Person', 'Puzzle', 'Anime', 'Singleplayer', 'Psychological Horror']",466130
2017,"['Strategy', 'RPG', 'Casual', 'Simulation']",414231
2017,"['Action', 'RPG', 'Indie', 'Rogue-like']",491660
2018,"['Simulation', 'Strategy', 'Action']",420560
2017,"['Strategy', 'Indie', 'Casual', 'Simulation', 'Action']",693880
2017,"['Early Access', 'Racing', 'Massively Multiplayer', 'Simulation', 'Action', 'Driving', 'Arcade']",623880
2017,"['Early Access', 'Simulation', 'Strategy', 'Turn-Based Strategy', 'Singleplayer', 'Card Game', 'Aliens', 'Zombies', 'Indie', 'God Game', '2D', 'Sci-fi', 'Difficult', 'Survival', 'Casual', 'Great Soundtrack']",684040
2017,"['Action', 'Massively Multiplayer', 'Simulation', 'Racing', 'Sports']",688520
2017,"['Racing', 'Action', 'Massively Multiplayer', 'Simulation']",688510
2017,"['Action', 'Massively Multiplayer', 'Racing', 'Simulation']",688530
2017,"['Free to Play', 'Casual', 'Simulation', 'Sports']",690660
2017,"['Action', 'Adventure', 'Indie', 'Platformer', 'Cute', '2D']",656970
2017,"['Indie', 'Casual', 'Visual Novel', 'Anime']",684750
2017,"['Adventure', 'Sports', 'Casual', 'Indie', 'Singleplayer', 'Card Game', 'Mouse only', 'Strategy', '2D', 'Clicker', 'Gaming']",693240
2017,"['Action', 'Adventure', 'Indie']",687090
2017,"['Action', 'Adventure', 'Indie']",687100
2017,"['Strategy', 'Casual', 'Indie']",693650
2017,"['Action', 'Adventure', 'Indie']",687110
2017,"['Action', 'Adventure', 'Indie']",687160
2017,"['Action', 'Adventure', 'Indie']",687120
2017,"['Action', 'Adventure', 'Indie']",687130
2017,"['Action', 'Adventure', 'Indie']",687150
2017,"['Indie', 'Action', 'Adventure']",686970
2017,"['Action', 'Adventure', 'Indie']",686980
2017,"['Action', 'Adventure', 'Indie']",686990
2017,"['Action', 'Adventure', 'Indie']",687030
2017,"['Action', 'Adventure', 'Indie']",687000
2017,"['Action', 'RPG', 'Indie']",694510
2017,"['Action', 'Adventure']",686610
2017,"['Strategy', 'RPG', 'Indie', 'Software', 'Utilities', 'Turn-Based', 'Story Rich', 'Party-Based RPG', 'Online Co-Op', 'Sandbox']",698810
2017,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Online Co-Op', 'Software', 'Utilities']",701840
2017,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Online Co-Op', 'Software', 'Utilities']",700930
2017,"['Strategy', 'RPG', 'Indie']",697570
2017,"['Strategy', 'RPG', 'Indie']",697560
2017,"['Strategy', 'RPG', 'Indie']",697510
2017,"['Strategy', 'RPG', 'Indie']",697480
2017,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Software', 'Utilities']",697620
2017,"['Strategy', 'RPG', 'Indie', 'Utilities', 'Turn-Based', 'Fantasy', 'Online Co-Op', 'Software', 'Party-Based RPG', 'Story Rich']",702850
2017,"['Strategy', 'RPG', 'Indie']",698090
2017,"['Strategy', 'RPG', 'Indie']",696670
2017,"['Indie', 'Casual']",699250
2017,"['Action', 'Indie', 'Flight', 'Simulation', 'Procedural Generation', 'Arcade', 'Rogue-like', 'Rogue-lite', 'Singleplayer', 'Multiplayer', 'Local Multiplayer']",381020
2017,"['Indie', 'Casual']",693680
2017,"['Utilities', 'Animation & Modeling', 'Design & Illustration', 'Education', 'Software Training', 'Web Publishing', 'Game Development', '2D', 'GameMaker', 'Indie', 'Level Editor', 'Programming', 'Software']",650840
2017,"['Indie', 'Casual', 'Puzzle', 'Great Soundtrack', '2D', 'Realistic', 'Difficult']",655120
2017,"['Adventure', 'Point & Click', 'Indie', 'Puzzle', 'Funny', 'Medieval', 'Hidden Object', 'Comedy']",694430
2017,"['Psychological Horror', 'Horror', 'Dark Humor', 'Memes', 'Comedy', 'Illuminati', 'Dystopian', 'Dark', 'Gore', 'Funny', 'Nudity', 'Dark Fantasy', 'Dark Comedy', 'Anime', 'Sexual Content', 'Survival Horror', 'Walking Simulator', 'Dating Sim', 'Casual', 'RPG']",598110
2017,"['Adventure', 'Point & Click', 'Comedy', 'Funny', 'Indie']",694420
2017,"['Early Access', 'Casual', 'Indie', 'Puzzle', 'Adventure']",338290
2017,"['Adventure', 'RPG', 'Indie', 'Casual', 'Simulation', 'Sports']",645750
2017,"['Strategy', 'RPG', 'Indie', 'Simulation']",643910
2017,"['Adventure', 'Casual', 'Hidden Object']",695440
2017,"['Action', 'Adventure', 'Indie', 'Sports', 'Great Soundtrack', 'Soundtrack', 'Atmospheric']",694210
2017,"['Simulation', 'Casual', 'Comedy', 'Memes', 'Multiplayer', 'Indie', 'Horror']",665360
2017,"['Adventure', 'Violent']",691140
2017,"['Violent', 'Adventure', 'Visual Novel', 'Otome', 'Anime', 'Female Protagonist']",589530
2017,"['Adventure', 'Violent']",663580
2017,"['Adventure', 'Visual Novel', 'Anime']",649170
2017,['Adventure'],650140
2017,"['Action', 'Adventure', 'RPG', 'Casual']",696930
2017,['Simulation'],602621
2017,"['Indie', ""Shoot 'Em Up"", 'Singleplayer', 'Action', 'Space', 'Female Protagonist', 'RPG', 'Controller', 'Pixel Graphics', 'Difficult', '2D', 'Lore-Rich', 'Arcade', 'Shooter', 'Story Rich', 'Action-Adventure', 'Sci-fi', 'Visual Novel', 'Adventure', 'Bullet Hell']",693090
2017,['Simulation'],602620
2017,['Strategy'],665440
2017,"['Simulation', 'Casual', 'Indie', 'Walking Simulator', 'Great Soundtrack']",668890
2017,"['Early Access', 'RPG', 'Action', 'Indie', 'Adventure']",479200
2017,"['Action', 'Adventure', 'Anime', 'Fighting']",495140
2017,"['Action', 'Adventure', 'Strategy', 'Anime', 'Fighting']",543870
2017,"['Action', 'Adventure', 'Indie']",698470
2017,"['Early Access', 'Indie', 'Action', 'Massively Multiplayer', 'Multiplayer']",439370
2017,"['Action', 'Zombies', 'Gore', 'Violent', 'Tower Defense', 'Indie', 'Co-op', 'Survival', 'Online Co-Op', 'Multiplayer', 'Top-Down Shooter', '4 Player Local', 'Local Co-Op', 'Local Multiplayer', 'Arena Shooter']",674750
2017,"['Casual', 'Indie', 'Strategy']",697960
2017,"['Casual', 'Indie', 'Simulation', 'Strategy']",695590
2017,"['Action', 'Adventure', 'Indie', 'Casual']",695020
2017,"['Early Access', 'RPG', 'Strategy', 'Indie', 'Adventure', 'Anime', 'Visual Novel', 'Cute']",622670
2017,"['Adventure', 'Casual', 'Indie']",689360
2017,"['Action', 'Indie', 'Casual']",694150
2017,"['Early Access', 'Simulation', 'Massively Multiplayer', 'Action', 'Indie', 'RPG', 'Open World', 'Multiplayer']",696370
2017,"['Early Access', 'Strategy', 'Action', 'Indie']",658250
2017,"['Adventure', 'Indie', 'Casual']",661600
2017,"['Strategy', 'Indie', 'Casual', 'Racing']",619730
2017,"['Adventure', 'Zombies', 'Action-Adventure']",688330
2017,"['Free to Play', 'Simulation', 'Casual']",680310
2017,"['Casual', 'Simulation', 'Visual Novel', 'Singleplayer', 'Short', 'Female Protagonist', 'Indie', 'RPGMaker', 'Multiple Endings', 'Psychological Horror']",669280
2017,"['Action', 'Indie']",630460
2017,"['Adventure', 'Indie', 'Casual']",678280
2017,"['Adventure', 'Indie', 'Casual', 'Great Soundtrack', 'Story Rich', 'Female Protagonist', 'RPGMaker']",594950
2017,"['Adventure', 'Indie', 'Casual']",678270
2017,"['Casual', 'Simulation', 'Visual Novel', 'Singleplayer', 'Short', 'RPGMaker', 'Multiple Endings', 'Female Protagonist']",676670
2017,"['Adventure', 'Indie', 'Casual']",656040
2017,"['Early Access', 'Casual', 'Indie', 'Action', 'Space', 'Bullet Hell', 'Aliens', 'Fast-Paced', 'Singleplayer']",661030
2017,"['Indie', 'Casual', 'Puzzle']",692190
2017,"['Early Access', 'Simulation', 'Indie', 'Strategy', 'Building', 'Singleplayer', 'Base Building', 'Funny']",680860
2017,"['Adventure', 'Indie', 'Casual', 'Hidden Object', 'Puzzle', 'Point & Click', 'Singleplayer', 'Crowdfunded', 'Female Protagonist', 'Fantasy', 'Classic', 'Great Soundtrack', 'First-Person', 'Historical', 'Alternate History', 'Romance', 'Atmospheric']",634180
2014,"['Casual', 'Simulation', 'Strategy', 'Indie']",696110
2017,['Indie'],636710
2017,"['Strategy', 'Indie', 'Casual']",682950
2015,"['Free to Play', 'Fishing', 'Simulation', 'Multiplayer', 'Sports', 'Massively Multiplayer', 'Realistic', 'Relaxing', 'First-Person', 'Co-op', 'Singleplayer', 'Open World', 'Online Co-Op', 'Adventure', 'Family Friendly', 'Casual', 'MMORPG', 'Action', 'FPS', 'Horror']",380600
2017,"['Strategy', 'Action', 'Indie', 'Racing']",645970
2017,"['Strategy', 'Action', 'Indie', 'Racing', 'Multiplayer', 'Comedy', 'Funny', 'Tower Defense', 'Memes']",434460
2017,"['Action', 'Indie']",685870
2017,"['Strategy', 'Simulation', 'Indie', 'Adventure']",690180
2017,"['RPG', 'Indie', 'Casual']",680160
2017,['Indie'],585800
2017,"['Action', 'Indie', 'Arcade', 'Retro', 'Replay Value', 'Difficult', 'Classic']",665930
2017,"['Strategy', 'Turn-Based', 'Tactical', 'Turn-Based Tactics', 'Aliens', 'Sci-fi', 'Zombies', 'Turn-Based Strategy', 'Action']",593380
2017,"['Early Access', 'Action', 'Indie', 'Twin Stick Shooter']",515010
2017,"['Casual', 'Puzzle', 'Indie', 'Puzzle-Platformer', 'Robots', 'Futuristic']",671580
2017,['Action'],686240
2017,"['Indie', 'Casual']",697700
2017,"['Strategy', 'Action']",691510
2017,"['Action', 'Indie', 'Platformer']",692710
2017,['Indie'],697260
2017,"['Indie', 'Action', 'Zombies']",689030
2017,"['Casual', 'Indie', 'Anime', 'Puzzle']",602930
2017,"['Strategy', 'Indie']",652491
2017,"['Casual', 'Simulation']",637724
2017,"['Casual', 'Simulation']",637725
2017,"['Casual', 'Simulation']",637726
2017,"['Casual', 'Simulation']",637728
2017,"['Casual', 'Simulation']",637727
2017,"['Action', 'Adventure', 'Indie']",639310
2017,"['Survival', 'Dinosaurs', 'Open World', 'Multiplayer', 'Crafting', 'Building', 'Adventure', 'Base Building', 'Co-op', 'Action', 'First-Person', 'Sandbox', 'Massively Multiplayer', 'Singleplayer', 'Dragons', 'RPG', 'Sci-fi', 'MMORPG', 'Indie', 'Free to Play']",346110
2017,"['Free to Play', 'Survival', 'Dinosaurs', 'Multiplayer', 'Open World', 'Action', 'Adventure', 'Massively Multiplayer', 'Dragons', 'PvP', 'Crafting', 'RPG', 'First-Person', 'Strategy', 'Singleplayer', 'Exploration', 'FPS', 'Sandbox', 'Indie', 'Co-op']",407530
2017,"['Action', 'Indie', 'Platformer', 'Singleplayer', 'Difficult', '2D']",690080
2017,"['Early Access', 'Adventure', 'Indie', 'Casual', 'Action', 'Crafting', 'Survival']",618200
2017,"['Indie', 'Adventure', 'Platformer', 'Robots', 'Side Scroller', 'Singleplayer', 'Difficult']",663140
2017,['Movie'],683400
2017,"['Action', 'Adventure', 'Indie']",703160
2017,"['Action', 'Indie']",703560
2017,"['Free to Play', 'Adventure', 'Indie', 'Casual', 'Multiplayer']",676770
2017,"['Indie', 'Adventure', 'RPG', 'Strategy']",688900
2017,"['Strategy', 'RPG', 'Indie']",267789
2017,['Sports'],462640
2018,"['RPG', 'Indie']",684700
2017,"['Action', 'Indie']",672690
2017,"['Early Access', 'RPG', 'Adventure', 'Indie', 'Lovecraftian', 'Story Rich', 'Steampunk', 'Rogue-like']",596970
2017,"['RPG', 'Action', 'JRPG', 'Great Soundtrack', 'Anime', 'Adventure', 'Action RPG']",587100
2017,"['Indie', 'Casual', 'Simulation', 'FMV', 'Adventure', 'Visual Novel', 'Horror']",688260
2017,"['Casual', 'Action', 'Indie', 'Strategy']",680890
2017,"['Racing', 'Casual', 'Indie', 'Family Friendly', 'Arcade']",696460
2017,"['Early Access', 'Action', 'Adventure', 'Indie']",654740
2018,"['Indie', 'Adventure', 'Sports']",698770
2017,"['Adventure', 'Free to Play', 'Casual']",700680
2017,"['Adventure', 'Free to Play', 'Casual']",700670
2017,"['Adventure', 'Free to Play', 'Casual']",700700
2017,"['Adventure', 'Free to Play', 'Casual']",700710
2017,"['Adventure', 'Free to Play', 'Casual']",700690
2017,"['Indie', 'Strategy', 'Casual', 'Puzzle']",613210
2017,"['Early Access', 'Indie', 'Casual']",694670
2017,"['Adventure', 'Indie', 'Casual']",685920
2017,"['Action', 'Sports']",592372
2017,['Simulation'],621920
2017,"['Strategy', 'Action', 'Free to Play', 'RPG', 'Massively Multiplayer', 'Adventure']",698560
2017,"['Action', 'Indie', 'Casual']",681800
2017,"['Early Access', 'Action', 'Indie']",673750
2017,"['Simulation', 'Adventure', 'Sports']",706150
2017,"['Free to Play', 'Indie', 'Casual']",693635
2017,"['Free to Play', 'Indie', 'Casual']",693641
2017,"['Casual', 'Free to Play', 'Indie']",693606
2017,"['Free to Play', 'Indie', 'Casual']",693628
2017,"['Free to Play', 'Indie', 'Casual']",693617
2017,"['Free to Play', 'Indie', 'Casual']",693614
2017,"['Free to Play', 'Indie', 'Casual']",693607
2017,"['Free to Play', 'Indie', 'Casual']",693630
2017,"['Free to Play', 'Indie', 'Casual']",693620
2017,"['Free to Play', 'Indie', 'Casual']",693608
2017,"['Free to Play', 'Indie', 'Casual']",693624
2017,"['Early Access', 'Simulation', 'Indie', 'Adventure', 'Action', 'Building', 'Survival', 'Open World', 'Exploration', 'Mars']",536660
2017,"['Free to Play', 'Indie', 'Casual']",693621
2017,"['Free to Play', 'Indie', 'Casual']",693616
2017,"['Free to Play', 'Indie', 'Casual']",693636
2017,"['Free to Play', 'Indie', 'Casual']",693631
2017,"['Free to Play', 'Indie', 'Casual']",693610
2017,"['Free to Play', 'Indie', 'Casual']",693627
2017,"['Free to Play', 'Indie', 'Casual']",693615
2017,['RPG'],702800
2017,"['Free to Play', 'Indie', 'Casual']",693590
2017,"['Free to Play', 'Indie', 'Casual']",693623
2017,"['Indie', 'Casual', 'Free to Play']",689430
